sector,entityid,entityName,plantid,balancing_authority_code,balancing.authority.name,status,latitude,longitude,gen_cap,operating.year.month
ipp-non-chp,59969,Whitethorn Solar LLC,60193,CISO,California Independent System Operator,OP,37.691,-121.717,3.3,2016-02
ipp-non-chp,60004,"Strata Roof 1, LLC",60219,BANC,Balancing Authority of Northern California,OP,38.643527,-121.505506,1,2013-05
ipp-non-chp,60413,"Rancho Seco Solar, LLC",60226,BANC,Balancing Authority of Northern California,OP,38.339857,-121.114494,10.8,2016-08
ipp-non-chp,60947,Tesla Inc.,60231,CISO,California Independent System Operator,OP,33.211095,-117.299593,4.5,2016-04
ipp-non-chp,17650,Southern Power Co,60233,CISO,California Independent System Operator,OP,34.825267,-118.524989,185,2016-11
ipp-non-chp,58468,Dominion Renewable Energy,60237,IID,Imperial Irrigation District,OP,33.162056,-115.531694,30,2017-05
ipp-non-chp,59050,Algonquin Power Co,60242,CISO,California Independent System Operator,OP,35.126111,-119.243361,10,2017-01
electric-utility,12397,Metropolitan Water District of S CA,60255,CISO,California Independent System Operator,OP,34.108618,-117.782246,3,2016-06
ipp-non-chp,60067,Westside Assets LLC,60275,CISO,California Independent System Operator,OP,36.219,-119.907,2,2016-05
ipp-non-chp,60059,ZGlobal Inc,60277,CISO,California Independent System Operator,OP,35.211044,-119.387258,1.5,2016-04
ipp-non-chp,58661,"Sustainable Power Group, LLC",60279,CISO,California Independent System Operator,OP,34.694839,-118.28769,20,2016-08
ipp-non-chp,58661,"Sustainable Power Group, LLC",60280,CISO,California Independent System Operator,OP,34.714703,-118.311006,20,2016-07
ipp-non-chp,58661,"Sustainable Power Group, LLC",60281,CISO,California Independent System Operator,OP,34.705549,-118.301417,3,2017-09
ipp-non-chp,60412,"Portal Ridge Solar, LLC",60310,CISO,California Independent System Operator,OP,34.71647,-118.2821,20,2017-02
ipp-non-chp,60412,"Portal Ridge Solar, LLC",60311,CISO,California Independent System Operator,OP,34.71412,-118.2739,11.4,2017-02
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,60315,IID,Imperial Irrigation District,OP,33.154761,-115.544918,20,2018-09
ipp-non-chp,61672,Willow Spring Solar LLC,60324,CISO,California Independent System Operator,OP,34.826697,-118.335211,107.9,2019-01
ipp-non-chp,60118,"83WI 8ME, LLC",60336,IID,Imperial Irrigation District,OP,33.176627,-115.572788,50,2018-01
ipp-non-chp,17650,Southern Power Co,60386,CISO,California Independent System Operator,OP,34.821453,-118.497406,20,2016-09
ipp-non-chp,60191,"RE Barren Ridge 1, LLC",60389,LDWP,Los Angeles Department of Water and Power,OP,35.20473,-118.06875,60,2016-08
ipp-non-chp,58135,Ecos Energy LLC,60412,CISO,California Independent System Operator,OP,36.2647,-117.9955,4,2016-10
ipp-non-chp,60206,"Solar Star California XL, LLC",60426,CISO,California Independent System Operator,OP,33.5226,-117.1815,5,2016-06
ipp-non-chp,58540,California PV Energy LLC,60428,CISO,California Independent System Operator,OP,37.92,-122.344,2.2,2017-01
ipp-non-chp,57081,"WGL Energy Systems, Inc",60446,CISO,California Independent System Operator,OP,35.534584,-119.060029,1,2013-12
ipp-non-chp,57081,"WGL Energy Systems, Inc",60450,CISO,California Independent System Operator,OP,36.102307,-119.566516,1.1,2014-01
ipp-non-chp,58661,"Sustainable Power Group, LLC",60474,CISO,California Independent System Operator,OP,34.678305,-118.302649,20,2017-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",60475,CISO,California Independent System Operator,OP,34.681338,-118.314087,20,2017-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",60481,CISO,California Independent System Operator,OP,34.667817,-118.298089,20,2017-12
ipp-non-chp,60271,"Longboat Solar, LLC",60485,CISO,California Independent System Operator,OP,34.541,-117.061,20,2016-12
ipp-non-chp,60277,54 KR 8me LLC,60490,CISO,California Independent System Operator,OP,35.314198,-118.81192,20,2017-12
ipp-non-chp,60278,64KT 8me LLC,60491,LDWP,Los Angeles Department of Water and Power,OP,35.171153,-118.001652,90,2019-07
ipp-non-chp,59462,"Heelstone Energy Holdings, LLC",60509,CISO,California Independent System Operator,OP,33.2503,-117.0226,3,2016-12
ipp-non-chp,59462,"Heelstone Energy Holdings, LLC",60516,CISO,California Independent System Operator,OP,33.2704,-117.0588,3,2016-09
ipp-non-chp,60307,NRG Solar Blythe II LLC,60558,CISO,California Independent System Operator,OP,33.618678,-114.696182,20,2017-04
ipp-non-chp,60352,"Golden Fields Solar I, LLC",60590,CISO,California Independent System Operator,OP,34.839012,-118.386843,54,2016-12
ipp-non-chp,60353,"Solar Star California, XLI, LLC",60591,CISO,California Independent System Operator,OP,34.839012,-118.386843,54,2016-12
ipp-non-chp,60399,"GASNA 6P, LLC",60678,CISO,California Independent System Operator,OP,36.527,-120.149,21.3,2018-10
ipp-non-chp,60445,"SEPV Imperial, LLC",60744,IID,Imperial Irrigation District,OP,32.79411,-115.779317,3,2016-12
ipp-non-chp,60445,"SEPV Imperial, LLC",60745,IID,Imperial Irrigation District,OP,32.792038,-115.773448,2,2016-12
ipp-non-chp,61944,Goldman Sachs Renewable Power Group,60777,CISO,California Independent System Operator,OP,36.24,-119.898,128,2020-12
ipp-non-chp,60455,"PVN Milliken, LLC",60790,CISO,California Independent System Operator,OP,34.038433,-117.565802,3,2017-06
electric-utility,796,Arizona Electric Pwr Coop Inc,60791,CISO,California Independent System Operator,OP,33.555267,-116.639647,3.4,2017-09
ipp-non-chp,60496,Enerparc Inc.,60813,CISO,California Independent System Operator,OP,38.769581,-123.020724,1,2019-05
ipp-non-chp,60947,Tesla Inc.,60824,LDWP,Los Angeles Department of Water and Power,OP,33.708661,-116.198885,1,2016-12
ipp-non-chp,60495,"Sunpin Holdings, LLC",60825,IID,Imperial Irrigation District,OP,33.540124,-115.974771,74.8,2018-12
ipp-non-chp,60947,Tesla Inc.,60844,CISO,California Independent System Operator,OP,38.390756,-121.94777,6.1,2017-05
ipp-non-chp,60947,Tesla Inc.,60846,CISO,California Independent System Operator,OP,38.601354,-121.397929,1.1,2018-03
ipp-non-chp,60518,"California PV Energy 2, LLC",60861,BANC,Balancing Authority of Northern California,OP,38.565,-121.343,2.7,2017-07
ipp-non-chp,60525,"Solar Star California, XLIV, LLC",60869,CISO,California Independent System Operator,OP,34.511889,-117.922819,9.5,2016-12
ipp-non-chp,60991,"Westmont Solar, LLC",60914,LDWP,Los Angeles Department of Water and Power,OP,33.766067,-118.284733,3,2016-12
ipp-non-chp,60639,AEP Renewables,60947,CISO,California Independent System Operator,OP,32.6212,-116.12896,20,2017-07
ipp-non-chp,11208,Los Angeles Department of Water & Power,60953,LDWP,Los Angeles Department of Water and Power,OP,36.275144,-118.012151,1,2016-12
ipp-non-chp,60619,"Whitney Point Solar, LLC",60975,CISO,California Independent System Operator,OP,36.376889,-120.138472,20,2017-03
ipp-non-chp,60630,"Solar Star California XLVIII, LLC",60978,CISO,California Independent System Operator,OP,33.87912,-117.8887,1,2016-12
ipp-non-chp,60630,"Solar Star California XLVIII, LLC",60979,CISO,California Independent System Operator,OP,33.87912,-117.8887,1.9,2016-12
ipp-non-chp,60614,"Westside Solar, LLC",60981,CISO,California Independent System Operator,OP,36.381775,-120.134486,20,2017-03
ipp-non-chp,60618,"Lindberg Field Solar 2, LLC",60984,CISO,California Independent System Operator,OP,32.729444,-117.205083,1.9,2017-02
electric-utility,16609,San Diego Gas & Electric Co,60995,CISO,California Independent System Operator,OP,33.018486,-116.860713,4.3,2017-04
ipp-non-chp,60648,"SCDA Solar 1, LLC",61006,CISO,California Independent System Operator,OP,38.690186,-121.586514,7,2017-10
ipp-non-chp,58661,"Sustainable Power Group, LLC",61013,CISO,California Independent System Operator,OP,37.945296,-122.377202,10.5,2017-12
ipp-non-chp,60727,"Manteca Land PV, LLC",61115,CISO,California Independent System Operator,OP,37.84013,-121.216191,1,2017-12
ipp-non-chp,60728,"Delano Land 1, LLC",61116,CISO,California Independent System Operator,OP,35.761217,-119.344408,1,2017-12
ipp-non-chp,60729,"Bakersfield PV 1, LLC",61117,CISO,California Independent System Operator,OP,35.324982,-118.981522,5.3,2017-12
ipp-non-chp,60730,"Bakersfield Industrial PV 1, LLC",61118,CISO,California Independent System Operator,OP,35.330032,-118.993119,1,2017-12
ipp-non-chp,60947,Tesla Inc.,61152,CISO,California Independent System Operator,OP,38.645961,-121.162623,5.2,2016-04
ipp-non-chp,61230,"CD Arevon USA, Inc.",61202,CISO,California Independent System Operator,OP,32.678805,-115.56721,252.3,2018-11
ipp-non-chp,60947,Tesla Inc.,61209,BANC,Balancing Authority of Northern California,OP,38.448604,-121.46369,3.5,2017-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",61215,CISO,California Independent System Operator,OP,34.597,-117.931,3,2018-08
ipp-non-chp,58661,"Sustainable Power Group, LLC",61216,CISO,California Independent System Operator,OP,34.654976,-118.08215,3,2018-08
ipp-non-chp,60991,"Westmont Solar, LLC",61249,LDWP,Los Angeles Department of Water and Power,OP,33.766067,-118.288925,2.9,2017-03
electric-utility,60950,USPS LA Solar FiT A & B,61250,CISO,California Independent System Operator,OP,33.977922,-118.2587,10.7,2017-07
ipp-non-chp,58661,"Sustainable Power Group, LLC",61264,CISO,California Independent System Operator,OP,34.744977,-118.309153,105,2018-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",61265,CISO,California Independent System Operator,OP,34.736859,-118.304071,20,2019-09
ipp-non-chp,11208,Los Angeles Department of Water & Power,61319,LDWP,Los Angeles Department of Water and Power,OP,33.727977,-118.280032,1.1,2015-10
ipp-non-chp,58661,"Sustainable Power Group, LLC",61339,CISO,California Independent System Operator,OP,34.688042,-117.989541,3,2018-12
ipp-non-chp,60991,"Westmont Solar, LLC",61348,LDWP,Los Angeles Department of Water and Power,OP,33.764227,-118.288925,2.3,2017-07
ipp-non-chp,60991,"Westmont Solar, LLC",61349,LDWP,Los Angeles Department of Water and Power,OP,33.764227,-118.284733,2.2,2017-07
ipp-non-chp,60986,"Imperial Valley Solar 2, LLC",61353,CISO,California Independent System Operator,OP,32.6685,-115.6292,153.5,2020-01
ipp-non-chp,61012,AES Distributed Energy,61377,BANC,Balancing Authority of Northern California,OP,37.468888,-121.166326,2.5,2017-05
ipp-non-chp,60059,ZGlobal Inc,61418,IID,Imperial Irrigation District,OP,33.04358,-115.62779,3,2017-09
ipp-non-chp,61058,"One Ten Partners, LLC",61419,CISO,California Independent System Operator,OP,34.615622,-117.936594,2,2017-09
ipp-non-chp,60059,ZGlobal Inc,61420,CISO,California Independent System Operator,OP,36.989475,-120.878081,3,2018-04
ipp-non-chp,60059,ZGlobal Inc,61421,CISO,California Independent System Operator,OP,37.056468,-120.167021,1.5,2017-12
ipp-non-chp,17650,Southern Power Co,61445,CISO,California Independent System Operator,OP,34.832786,-118.563578,20,2018-03
ipp-non-chp,61082,"Vandenberg Solar I, LLC",61463,CISO,California Independent System Operator,OP,34.749708,-120.509982,22.5,2017-12
commercial-non-chp,60991,"Westmont Solar, LLC",61593,LDWP,Los Angeles Department of Water and Power,OP,33.763012,-118.286558,1.8,2017-11
commercial-non-chp,60991,"Westmont Solar, LLC",61594,LDWP,Los Angeles Department of Water and Power,OP,33.762421,-118.288214,2.9,2017-11
commercial-non-chp,61210,Stenner Creek Solar LLC,61607,CISO,California Independent System Operator,OP,35.32,-120.691,4.5,2018-05
ipp-non-chp,61224,"SunE Solano SP Owner, LLC",61619,CISO,California Independent System Operator,OP,38.32272,-121.97062,1.1,2013-12
ipp-non-chp,61225,"SunE Corcoran SP Owner, LLC",61620,CISO,California Independent System Operator,OP,36.06502,-119.55756,5,2013-12
ipp-non-chp,61226,"SunE Wasco SP Owner, LLC",61621,CISO,California Independent System Operator,OP,35.60053,-119.40366,1.5,2013-12
ipp-non-chp,61227,Nautilus Solar Solutions,61628,CISO,California Independent System Operator,OP,32.936137,-117.234157,1.1,2018-01
ipp-non-chp,60059,ZGlobal Inc,61682,IID,Imperial Irrigation District,OP,32.79278,-115.857336,1,2014-04
ipp-non-chp,60059,ZGlobal Inc,61683,IID,Imperial Irrigation District,OP,32.790403,-115.863214,1,2015-12
ipp-non-chp,60059,ZGlobal Inc,61692,IID,Imperial Irrigation District,OP,32.83186,-115.506629,3,2016-12
ipp-non-chp,58970,"Ecoplexus, Inc",61698,BANC,Balancing Authority of Northern California,OP,38.687,-121.16,1.3,2019-05
industrial-non-chp,61348,"PCS Energy, LLC 								",61718,LDWP,Los Angeles Department of Water and Power,OP,34.189857,-118.451355,1.5,2018-08
ipp-non-chp,56769,Consolidated Edison Development Inc.,61750,CISO,California Independent System Operator,OP,32.672613,-115.619858,106.7,2018-12
ipp-non-chp,61418,"Stage Gulch Solar, LLC",61791,CISO,California Independent System Operator,OP,38.216841,-122.542866,1,2018-04
ipp-non-chp,61417,"Lavio Solar, LLC",61792,CISO,California Independent System Operator,OP,38.194599,-122.663388,1,2018-04
ipp-non-chp,61443,"Good Fellow Solar 1 PH1, LLC",61824,CISO,California Independent System Operator,OP,34.11193,-117.27326,3,2018-06
electric-utility,61453,Soboba Band of Luiseno Indians,61834,CISO,California Independent System Operator,OP,33.767061,-116.905874,2,2016-08
ipp-non-chp,60584,Onyx Asset Services Group,61843,CISO,California Independent System Operator,OP,32.586536,-117.004884,1,2018-05
industrial-non-chp,61510,National Raisin,61894,CISO,California Independent System Operator,OP,36.624512,-119.673088,2.9,2015-10
industrial-non-chp,61575,Pacific Ethanol Madera,61989,CISO,California Independent System Operator,OP,36.916111,-119.97138,4.3,2018-08
ipp-non-chp,61872,Gavilan District College Solar Project,61993,CISO,California Independent System Operator,OP,37.003832,-121.593567,1.4,2018-12
ipp-non-chp,61591,"Solar University, LLC",61995,CISO,California Independent System Operator,OP,37.365688,-120.432228,4.5,2018-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",62004,CISO,California Independent System Operator,OP,34.723748,-118.280345,100,2019-08
ipp-non-chp,61589,RE Mustang Two LLC,62015,CISO,California Independent System Operator,OP,36.216806,-119.896389,150,2020-11
ipp-non-chp,61600,"Solar Star California LXVI, LLC",62016,CISO,California Independent System Operator,OP,33.97036,-117.33099,4,2017-12
ipp-non-chp,61602,"Solar Star California XLII, LLC",62020,CISO,California Independent System Operator,OP,37.43434,-122.16077,3.4,2017-03
ipp-non-chp,61601,"Solar Star California XLVII, LLC",62028,CISO,California Independent System Operator,OP,33.78104,-118.11357,4.5,2017-12
ipp-non-chp,61987,Sonoma County Junior College District,62039,CISO,California Independent System Operator,OP,38.46905,-122.72188,1.2,2018-07
ipp-non-chp,58871,Citizens Enterprises Corporation,62052,IID,Imperial Irrigation District,OP,33.191661,-115.433783,30,2019-08
ipp-non-chp,61633,AVS Phase 2 LLC,62056,CISO,California Independent System Operator,OP,34.743383,-117.972222,3,2018-11
ipp-non-chp,60947,Tesla Inc.,62077,BANC,Balancing Authority of Northern California,OP,38.650627,-121.074115,1.5,2019-07
ipp-non-chp,61674,Greenskies,62114,BANC,Balancing Authority of Northern California,OP,38.791779,-121.385301,1,2018-12
commercial-non-chp,61686,Chaffey Community College District,62150,CISO,California Independent System Operator,OP,34.148139,-117.570404,4,2017-02
ipp-non-chp,61709,"Desert Harvest, LLC",62177,CISO,California Independent System Operator,OP,33.8,-115.38,80,2020-12
ipp-non-chp,61710,"Maverick Solar, LLC",62178,CISO,California Independent System Operator,OP,33.7,-115.38,125,2020-12
ipp-non-chp,61766,"Solar Star California LXIII, LLC",62242,CISO,California Independent System Operator,OP,32.63266,-117.07775,1.3,2018-12
ipp-non-chp,61443,"Good Fellow Solar 1 PH1, LLC",62246,CISO,California Independent System Operator,OP,38.682746,-121.723451,2.3,2018-12
commercial-non-chp,61798,"Kern Highschool District Solar,LLC",62274,CISO,California Independent System Operator,OP,35.364408,-119.127496,1.5,2018-12
commercial-non-chp,61798,"Kern Highschool District Solar,LLC",62275,CISO,California Independent System Operator,OP,35.41824,-119.14888,1.4,2018-12
commercial-non-chp,61811,AES LA FiT Sun Valley LLC,62286,LDWP,Los Angeles Department of Water and Power,OP,34.224041,-118.392921,1.9,2018-12
commercial-non-chp,61812,AES LA FiT Francisco LLC,62287,LDWP,Los Angeles Department of Water and Power,OP,33.8482,-118.3055,1.2,2018-12
ipp-non-chp,57170,"EDF Renewable Asset Holdings, Inc.",62288,CISO,California Independent System Operator,OP,34.90422,-118.384341,111.2,2019-11
ipp-non-chp,61980,Valta Energy,62378,LDWP,Los Angeles Department of Water and Power,OP,34.277355,-118.429836,1.6,2018-12
ipp-non-chp,61219,Longroad Energy Services LLC,62463,CISO,California Independent System Operator,OP,36.716,-120.415,20,2020-12
ipp-non-chp,61219,Longroad Energy Services LLC,62464,CISO,California Independent System Operator,OP,36.716,-120.415,50,2020-12
ipp-non-chp,61219,Longroad Energy Services LLC,62465,CISO,California Independent System Operator,OP,36.716,-120.415,50,2020-12
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62545,BANC,Balancing Authority of Northern California,OP,38.39945,-121.29319,1.7,2020-11
commercial-non-chp,62067,EnterSolar,62578,CISO,California Independent System Operator,OP,37.711995,-122.150665,2,2017-07
ipp-non-chp,62028,PFMG Solar Grossmont Helix LLC,62611,CISO,California Independent System Operator,OP,32.753281,-117.035241,1.2,2018-05
ipp-non-chp,58661,"Sustainable Power Group, LLC",62649,CISO,California Independent System Operator,OP,38.132245,-122.231965,6.3,2019-12
ipp-non-chp,62131,HL Solar LLC,62655,CISO,California Independent System Operator,OP,40.373,-120.262,7.6,2019-06
ipp-non-chp,62162,"RP Napa Solar 1, LLC",62687,CISO,California Independent System Operator,OP,38.160858,-122.214014,3,2019-09
ipp-non-chp,62628,County of Santa Clara (CA),62688,CISO,California Independent System Operator,OP,37.228736,-121.738616,3.1,2017-10
ipp-non-chp,62628,County of Santa Clara (CA),62689,CISO,California Independent System Operator,OP,37.286958,-121.81508,2.2,2017-08
ipp-non-chp,62628,County of Santa Clara (CA),62690,CISO,California Independent System Operator,OP,37.269039,-121.861079,1.7,2018-09
ipp-non-chp,62648,"DG 1 Acquisition Co., LLC",62732,CISO,California Independent System Operator,OP,37.411011,-122.148864,1.3,2019-08
ipp-non-chp,62701,"Vista Solar, Inc.",62806,CISO,California Independent System Operator,OP,37.61909,-122.4289,2.5,2020-02
ipp-non-chp,62772,CA ODEVI LLC,62902,CISO,California Independent System Operator,OP,38.53917,-122.81508,1.5,2020-11
commercial-non-chp,62854,"Solar Star California LXXVIII, LLC",62987,CISO,California Independent System Operator,OP,32.816542,-116.999589,1.4,2018-12
ipp-non-chp,62842,"Lightsource Renewable Energy Asset Management, LLC",62988,BANC,Balancing Authority of Northern California,OP,38.705,-121.477,13,2020-12
ipp-non-chp,62856,"Forefront Power, LLC",63021,CISO,California Independent System Operator,OP,36.885463,-119.731899,1.3,2018-12
ipp-non-chp,62885,"CalCity Solar 1 , LLC",63054,CISO,California Independent System Operator,OP,35.141374,-117.965748,3,2019-11
ipp-non-chp,62856,"Forefront Power, LLC",63068,CISO,California Independent System Operator,OP,36.76655,-119.79858,2.2,2018-10
ipp-non-chp,62856,"Forefront Power, LLC",63074,CISO,California Independent System Operator,OP,36.60563,-119.4577,2.6,2018-12
ipp-non-chp,60059,ZGlobal Inc,63078,CISO,California Independent System Operator,OP,35.214023,-119.39522,3,2019-12
ipp-non-chp,62988,DG California Solar LLC,63204,CISO,California Independent System Operator,OP,36.140764,-119.566896,2,2019-09
ipp-non-chp,63091,"Solar Star California LXIV, LLC",63303,CISO,California Independent System Operator,OP,33.878585,-117.99608,1.2,2017-12
ipp-non-chp,62067,EnterSolar,63361,CISO,California Independent System Operator,OP,37.734761,-121.508945,1,2018-04
ipp-non-chp,62067,EnterSolar,63363,CISO,California Independent System Operator,OP,37.894817,-121.24891,1,2018-01
ipp-non-chp,63125,Phelan Pinon Hills Community Services District,63376,CISO,California Independent System Operator,OP,34.57654,-117.58281,1.2,2015-11
ipp-non-chp,63142,"Solar Star California XXVIII, LLC",63385,CISO,California Independent System Operator,OP,34.433332,-118.510837,3.5,2014-12
ipp-non-chp,61620,IOS II LLC,63414,CISO,California Independent System Operator,OP,34.09,-117.45,4,2020-02
industrial-non-chp,17164,Sierra Pacific Industries Inc,63416,CISO,California Independent System Operator,OP,40.121389,-122.191944,8.4,2020-05
ipp-non-chp,62856,"Forefront Power, LLC",63418,CISO,California Independent System Operator,OP,35.593903,-119.407215,2.3,2020-07
ipp-non-chp,62856,"Forefront Power, LLC",63419,CISO,California Independent System Operator,OP,37.089701,-120.149966,2,2020-12
ipp-non-chp,62856,"Forefront Power, LLC",63420,CISO,California Independent System Operator,OP,36.818646,-119.810408,1.2,2020-03
ipp-non-chp,62856,"Forefront Power, LLC",63421,CISO,California Independent System Operator,OP,36.817816,-119.770709,1.2,2020-03
ipp-non-chp,62856,"Forefront Power, LLC",63422,CISO,California Independent System Operator,OP,36.734014,-119.717809,1.6,2020-12
ipp-non-chp,63198,RE-VFO LLC,63455,CISO,California Independent System Operator,OP,36.353675,-119.400823,1,2009-05
ipp-non-chp,63226,CalCom Energy,63486,CISO,California Independent System Operator,OP,36.616,-121.636,1.7,2019-03
electric-utility,57353,Plumas Sierra Rural Electric Coop,63493,CISO,California Independent System Operator,OP,40.15006,-120.123352,2.5,2018-09
ipp-non-chp,60947,Tesla Inc.,63510,CISO,California Independent System Operator,OP,34.02188,-117.85051,1.8,2020-02
ipp-non-chp,63226,CalCom Energy,63514,CISO,California Independent System Operator,OP,36.585794,-119.469986,1.4,2019-06
ipp-non-chp,61944,GSRP,63516,CISO,California Independent System Operator,OP,35.157,-117.981,1.9,2018-07
ipp-non-chp,61944,Goldman Sachs Renewable Power Group,63527,CISO,California Independent System Operator,OP,34.05,-118.18,1.9,2020-08
ipp-non-chp,61944,Goldman Sachs Renewable Power Group,63545,CISO,California Independent System Operator,OP,35.62,-119.69,30,2020-04
ipp-non-chp,61944,Goldman Sachs Renewable Power Group,63623,CISO,California Independent System Operator,OP,33.92,-118.24,1.7,2020-08
commercial-non-chp,62715,Westbound Solar LLC,63630,CISO,California Independent System Operator,OP,37.662431,-121.874678,1.1,2019-11
ipp-non-chp,63344,"SunE P11L Holdings, LLC",63651,CISO,California Independent System Operator,OP,35.780407,-119.30875,4,2012-09
ipp-non-chp,63393,VS Dedeaux LLC,63674,LDWP,Los Angeles Department of Water and Power,OP,34.013113,-118.241894,0.9,2019-12
industrial-non-chp,63452,Ralph's Grocery Company,63758,CISO,California Independent System Operator,OP,33.917918,-117.939825,1.2,2020-04
ipp-non-chp,63675,Soscol Ferry Solar,63761,CISO,California Independent System Operator,OP,38.237422,-122.275184,2,2020-12
ipp-non-chp,63545,"Golden Field Solar III, LLC",63859,CISO,California Independent System Operator,OP,34.847,-118.395,192,2020-12
commercial-non-chp,56476,Ameresco,63928,CISO,California Independent System Operator,OP,38.38867,-121.93864,1.5,2019-12
ipp-non-chp,63602,"Titan Solar 1, LLC",63932,CISO,California Independent System Operator,OP,33.101555,-116.010024,70,2020-12
ipp-non-chp,60584,Onyx Asset Services Group,63986,CISO,California Independent System Operator,OP,34.090318,-117.355604,0.9,2017-11
industrial-non-chp,63648,Family Tree Farms,63993,CISO,California Independent System Operator,OP,36.546901,-119.430179,1,2013-06
industrial-non-chp,63649,Mike Woolf Farming,63994,CISO,California Independent System Operator,OP,36.734667,-120.612773,1,2015-03
industrial-non-chp,63689,"Wonderful Renewable Energy, LLC.",64055,CISO,California Independent System Operator,OP,36.8249,-120.317876,5,2020-09
ipp-non-chp,63731,Desert Harvest II LLC,64103,CISO,California Independent System Operator,OP,33.8,-115.38,70,2020-12
ipp-non-chp,63732,"Maverick Solar 4, LLC",64104,CISO,California Independent System Operator,OP,33.7,-115.38,100,2020-12
industrial-non-chp,63689,"Wonderful Renewable Energy, LLC.",64221,CISO,California Independent System Operator,OP,35.50012,-119.74935,5,2020-12
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,64264,LDWP,Los Angeles Department of Water and Power,OP,34.1265,-118.70404,3,2020-12
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,64267,IID,Imperial Irrigation District,OP,33.0218,-115.52641,3,2020-12
ipp-non-chp,63248,Palmetto Power Management LLC,64308,CISO,California Independent System Operator,OP,38.584405,-122.866189,3,2020-12
ipp-non-chp,63992,"Tranquillity Solar 1, LLC",64376,CISO,California Independent System Operator,OP,36.648026,-120.24594,1.3,2018-03
industrial-non-chp,63432,SkyHigh 2 Solar,64391,CISO,California Independent System Operator,OP,35.595877,-120.694306,1.6,2020-11
ipp-non-chp,64034,"Los Palos Street Operating, LLC",64418,LDWP,Los Angeles Department of Water and Power,OP,34.015287,-118.192851,5.5,2020-12
ipp-non-chp,58970,"Ecoplexus, Inc",64517,BANC,Balancing Authority of Northern California,OP,38.548056,-121.44855,2.4,2020-04
ipp-non-chp,58970,"Ecoplexus, Inc",64518,CISO,California Independent System Operator,OP,33.949722,-117.636427,1,2020-02
ipp-non-chp,58970,"Ecoplexus, Inc",64519,IID,Imperial Irrigation District,OP,32.825833,-115.782916,6,2019-12
ipp-non-chp,58970,"Ecoplexus, Inc",64521,IID,Imperial Irrigation District,OP,33.163055,-115.484805,6,2019-12
ipp-non-chp,58970,"Ecoplexus, Inc",64523,CISO,California Independent System Operator,OP,35.463333,-120.634011,1.1,2020-08
ipp-non-chp,61944,Goldman Sachs Renewable Power Group,64579,CISO,California Independent System Operator,OP,33.97034,-117.33101,3,2014-09
ipp-non-chp,62067,EnterSolar,64600,CISO,California Independent System Operator,OP,37.725044,-121.529783,3,2018-08
ipp-non-chp,62854,"Solar Star California LXXVIII, LLC",64601,CISO,California Independent System Operator,OP,32.833645,-117.131123,1.7,2020-07
ipp-non-chp,64229,"SEPV Sierra, LLC",64611,CISO,California Independent System Operator,OP,34.733011,-118.138525,2.3,2020-04
industrial-non-chp,59213,Maas Energy Works,64687,CISO,California Independent System Operator,OP,36.504015,-120.098148,1,2017-08
ipp-non-chp,60950,USPS LA Solar FiT A & B,64836,CISO,California Independent System Operator,OP,33.749947,-118.278469,1,2020-12
ipp-non-chp,60950,USPS LA Solar FiT A & B,64837,CISO,California Independent System Operator,OP,33.717993,-118.275617,1,2020-12
ipp-non-chp,54902,SunE Alamosa1 LLC,56481,PSCO,Public Service Company of Colorado,OP,37.690304,-105.880501,8.2,2007-12
ipp-non-chp,56026,MMA DAS Power,56815,PSCO,Public Service Company of Colorado,OP,39.836789,-104.697149,1.9,2008-09
ipp-non-chp,56431,SunE U6 Holdings LLC,56922,PSCO,Public Service Company of Colorado,OP,39.522904,-107.81341,1.5,2009-02
commercial-non-chp,56493,RV CSU Power LLC,57141,PSCO,Public Service Company of Colorado,OP,40.591099,-105.145904,1.9,2009-12
ipp-non-chp,15399,Avangrid Renewables LLC,57317,PSCO,Public Service Company of Colorado,OP,37.694535,-105.927622,35,2011-12
ipp-non-chp,56696,Alamosa Operating Services LLC,57368,PSCO,Public Service Company of Colorado,OP,37.598579,-105.955832,30,2012-04
ipp-non-chp,56720,Greater Sandhill I LLC,57377,PSCO,Public Service Company of Colorado,OP,37.685467,-105.8909,19,2010-09
commercial-non-chp,56828,RV CSU Power II LLC,57507,PSCO,Public Service Company of Colorado,OP,40.592841,-105.147097,3,2010-12
ipp-non-chp,56830,Carson Solar 1 LLC,57509,WACM,Western Area Power Administration - Rocky Mountain Region,OP,38.7228,-104.7817,2,2007-12
ipp-non-chp,56892,Solar Star Colorado II LLC,57554,WACM,Western Area Power Administration - Rocky Mountain Region,OP,38.957901,-104.806627,5.5,2011-03
ipp-non-chp,56974,"Denver Airport Solar, LLC",57645,PSCO,Public Service Company of Colorado,OP,39.904133,-104.654183,3.4,2011-06
ipp-non-chp,57005,"SunE NLB-2, LLC",57681,PSCO,Public Service Company of Colorado,OP,40.048025,-105.180327,1,2010-06
